environment,checkpoint_stage,mode,seed,return,ggr_success,episode_length
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,84,46.61446537427848,True,124
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,85,46.24187580709031,True,110
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,86,38.64876865373385,True,129
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,87,18.869007517173213,True,116
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,88,48.961411980236846,True,98
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,89,20.270967032856177,True,149
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,90,38.51033199213705,True,130
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,91,30.954687304305825,True,165
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,92,40.89054833270002,True,117
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,93,33.20763095436079,True,124
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,94,23.349470058369032,True,173
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,95,19.970884963776218,True,143
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,96,37.89031433568417,True,128
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,97,26.26000178897561,True,140
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,98,13.36565516626883,True,133
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,99,38.181360516969924,True,135
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,100,13.759551605364258,True,129
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,101,45.38563443858066,True,129
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,102,42.309888185519675,True,136
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,103,24.61009318191557,True,135
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,104,20.019883875519728,True,153
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,105,4.765496428101002,True,128
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,106,18.131631663293984,True,231
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,107,33.749396339261104,True,118
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,108,24.44170278202088,True,119
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,109,33.281854220372566,True,153
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,110,43.8143844920871,True,123
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,111,40.89264777264208,True,133
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,112,21.035549963848304,True,157
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,113,13.91448898376985,True,144
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,114,19.213507281472936,True,145
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,115,43.752096535630635,True,113
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,116,47.17695211175423,True,135
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,117,42.01505181969956,True,124
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,118,8.309402797359489,True,153
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,119,23.57270312354199,True,193
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,120,9.31486437925438,True,128
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,121,44.96781189405401,True,131
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,122,34.22771248186535,True,134
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,123,23.439199285788188,True,135
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,124,45.38925498570333,True,131
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,125,26.300144427705572,True,156
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,126,31.593531398876408,True,147
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,127,14.38189570150574,True,161
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,128,41.28305117845807,True,117
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,129,30.11552407558523,True,227
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,130,23.18252392767657,True,144
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,131,35.9708508262843,True,154
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,132,49.43307895689669,True,105
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,133,30.24556669033176,True,124
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,134,32.36632241788678,True,133
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,135,22.975617130438042,True,188
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,136,27.307844752417182,True,106
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,137,33.33145701755912,True,129
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,138,45.6186934627973,True,116
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,139,24.035340938192245,True,144
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,140,36.52454803352557,True,124
RobotNavigationConstSpeedCatch-v0,High,td3-lagrangian,141,-31.808716525160897,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,42,-185.77256108820663,True,271
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,43,-43.61915840757606,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,44,-1044.618893413329,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,45,41.88349677817975,True,247
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,46,-949.5179270662069,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,47,-226.87062981662604,True,258
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,48,45.24617431461457,True,207
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,49,42.395891122476755,True,203
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,50,39.889519771737916,True,235
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,51,-56.71745871546441,True,117
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,52,-140.88602770384728,True,193
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,53,39.143973227713545,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,54,28.139391433016293,True,176
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,55,-70.88765573336302,True,150
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,56,-1088.0449891992205,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,57,-96.43494546403458,True,164
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,58,-130.9217530809686,True,173
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,59,-75.84466404673871,True,155
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,60,-881.1648456280096,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,61,47.3351914489329,True,215
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,62,-147.00118350562929,True,218
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,63,-80.01858131140851,True,192
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,64,-69.09481275232376,True,140
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,65,-130.65362197064033,True,201
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,66,-54.50595132665098,True,139
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,67,-788.2287283593648,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,68,-219.4410615025078,True,256
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,69,32.93208638109423,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,70,21.05968892170595,True,250
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,71,-153.31658241671448,True,252
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,72,-9.091560690240804,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,73,-1008.1462802334371,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,74,43.15876538588668,True,246
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,75,-239.8171872817028,True,296
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,76,-157.39292878864882,True,246
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,77,-53.796312997490695,True,110
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,78,46.14670069152817,True,229
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,79,49.21926299696572,True,171
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,80,-960.8201713312251,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,81,-288.4800291429743,True,328
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,82,18.16459380304333,True,212
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,83,19.493644568851717,True,206
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,84,46.97763361933787,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,85,-1042.7295389520073,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,86,28.85022071881398,True,190
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,87,-62.437022389344605,True,136
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,88,49.19854733354752,True,220
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,89,-192.0155968073912,True,235
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,90,-60.9411230686364,True,152
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,91,-204.55356671337188,True,237
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,92,39.45697467898031,True,115
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,93,31.681516552150768,True,165
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,94,-348.535539539754,True,319
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,95,-87.46786692992521,True,178
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,96,9.34856918351349,True,153
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,97,-784.0367205935543,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,98,-133.1477236298163,True,203
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,99,-138.85461766096284,True,260
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,100,-52.16979767591346,True,113
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,101,-278.60178478301293,True,312
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,102,-171.49558322363654,True,210
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,103,22.853428362291893,True,257
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,104,-95.7847074108395,True,149
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,105,-94.07302203664186,True,177
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,106,9.618006151474646,True,141
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,107,-94.043450831289,True,209
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,108,-70.02371255711022,True,146
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,109,-168.96383502073368,True,220
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,110,-120.80824508728308,True,253
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,111,-174.6680083917448,True,317
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,112,-318.959715520652,True,305
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,113,-961.7275170938216,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,114,-921.3710781492466,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,115,43.288480778080576,True,230
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,116,-8.043832017393655,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,117,-148.54548911485958,True,308
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,118,-113.74059809703711,True,189
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,119,-219.74447258141947,True,250
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,120,-93.54646803962626,True,192
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,121,-279.3135718917018,True,352
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,122,-57.53312630092655,True,115
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,123,21.194519074381958,True,145
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,124,43.69492752172193,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,125,-60.69090802076247,True,111
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,126,32.77207381806818,True,209
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,127,-1093.5234038210358,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,128,-38.191814034112134,True,127
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,129,-310.5384964448211,True,350
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,130,-535.317555864869,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,131,-201.1902012034186,True,240
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,132,49.18887723102953,False,1000
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,133,26.57139264790033,True,151
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,134,-109.1963328768467,True,235
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,135,-256.6018910647595,True,328
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,136,-32.11950168439563,True,113
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,137,32.21512711330794,True,218
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,138,45.42552345209118,True,245
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,139,-90.75941422725208,True,140
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,140,-76.61317901895512,True,140
RobotNavigationConstSpeedCatch-v0,Low,td3-lagrangian,141,-103.3638272644839,True,131
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,42,-66.67594466587948,True,142
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,43,-2.5983117175475314,True,124
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,44,20.766744991530267,True,153
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,45,44.3948373322239,True,120
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,46,11.83688461012509,True,193
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,47,26.01645446306289,True,154
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,48,45.32007276361641,True,106
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,49,42.05931054473175,True,347
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,50,40.7686931655555,True,130
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,51,29.423297337085565,True,140
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,52,28.742144502760308,True,144
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,53,40.17879829012376,True,123
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,54,28.915119754898033,True,123
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,55,12.998828443942863,True,129
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,56,-93.21537111708317,True,169
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,57,48.24386738080202,True,117
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,58,5.851075891573835,False,1000
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,59,23.462057902499442,True,123
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,60,-97.48948632547501,True,178
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,61,47.1181596816261,True,111
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,62,37.15715717480727,True,133
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,63,30.817520637432075,True,370
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,64,25.338019786167653,True,125
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,65,41.523383932893715,True,108
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,66,10.057029882454657,True,116
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,67,37.698663797043835,True,118
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,68,46.870524641045115,True,122
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,69,42.30015174946346,True,143
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,70,34.52623357512104,True,133
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,71,47.354733763437885,True,112
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,72,19.849099220644597,True,252
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,73,7.883460498599199,True,159
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,74,44.252866555553425,True,121
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,75,32.760210763192646,True,147
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,76,45.30362048291339,True,130
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,77,22.140717144485254,True,201
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,78,45.51911591515767,True,118
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,79,-81.52741962543945,True,122
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,80,-0.40837445576125475,True,147
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,81,-81.00058456617838,True,143
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,82,20.50308979581408,True,140
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,83,39.413455272600615,True,368
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,84,45.31686511862909,True,130
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,85,46.2051541708964,True,276
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,86,38.69591671339223,True,382
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,87,19.701789502919517,True,112
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,88,49.17814428865656,True,103
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,89,19.50252441818454,True,157
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,90,39.10723735721094,True,289
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,91,30.737680154625316,True,154
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,92,40.93278210372347,True,122
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,93,32.941529788352526,True,348
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,94,-214.7688524969713,True,395
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,95,21.55373813178235,True,121
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,96,38.880813671716,True,344
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,97,26.95193449735873,True,142
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,98,13.36980346066327,True,133
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,99,38.38093581273601,True,138
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,100,20.598257130193282,True,129
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,101,44.8783476818539,True,130
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,102,21.11919372516138,False,1000
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,103,24.869013218419216,True,137
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,104,19.49714964340882,True,150
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,105,-52.55557214264688,True,125
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,106,-44.2972979411874,True,126
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,107,34.068926510932144,True,335
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,108,24.39348617300095,True,121
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,109,33.23565409501073,True,150
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,110,44.64406962667431,True,125
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,111,40.8337456656878,True,122
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,112,20.7055964425554,True,165
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,113,13.944394963744337,True,134
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,114,19.668795492853842,True,147
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,115,43.49523815814464,True,118
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,116,-62.60078704000043,True,122
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,117,42.06643751967652,True,124
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,118,9.045173461348085,True,139
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,119,24.10401892751203,False,1000
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,120,7.562132206804392,True,125
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,121,44.861470764586485,True,119
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,122,34.25482547654357,True,126
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,123,-41.74454131558791,True,119
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,124,45.058363078313334,True,132
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,125,25.18020596625432,True,149
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,126,32.09532590689301,True,126
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,127,-68.39817819053329,True,142
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,128,41.597966892785834,True,115
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,129,-86.51034725753077,True,125
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,130,22.30101159378788,True,145
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,131,-112.09422422873826,True,263
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,132,49.428700736638696,True,106
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,133,30.425419853274427,True,252
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,134,32.09328564063221,True,142
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,135,-86.31654666357245,True,129
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,136,26.6185053439676,True,105
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,137,33.50940992376694,True,124
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,138,45.26922509384823,True,119
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,139,23.240308129055347,False,1000
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,140,36.80566728155121,True,128
RobotNavigationConstSpeedCatch-v0,Mid,td3-lagrangian,141,-32.9498876665085,False,1000
UnderwaterDrone-v0,High,td3-lagrangian,42,-506.75919106163036,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,43,-693.7394383980183,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,44,-533.5539110304842,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,45,-387.9607028083865,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,46,-370.5791722151308,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,47,-778.200114140501,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,48,-795.3946824166777,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,49,-632.9194119763439,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,50,-529.7646486392513,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,51,-564.9894949473158,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,52,-619.7401695680825,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,53,-361.0801882732775,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,54,-589.8891079342241,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,55,-783.2396595999072,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,56,-464.44308323729615,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,57,-791.4061422961854,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,58,-672.7038619102603,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,59,-485.2068835873044,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,60,-613.0611005606668,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,61,-422.7484715706877,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,62,-786.95818427418,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,63,-486.5337908374953,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,64,-595.8023050549396,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,65,-786.8856613533836,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,66,-833.4399506817218,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,67,-496.0294092454156,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,68,-802.9387860670232,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,69,-512.4602217804348,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,70,-314.07973155727245,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,71,-752.043351087457,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,72,-714.1748349248955,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,73,-394.74271579507354,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,74,-650.3315754427949,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,75,-495.3710612185089,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,76,-573.5170768606064,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,77,-396.1075000020197,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,78,-686.1699887410088,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,79,-635.3827212091794,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,80,-405.3921437379037,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,81,-601.3789862039248,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,82,-541.9963002281131,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,83,-559.3866910105471,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,84,-713.0454271661755,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,85,-412.903261103468,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,86,-628.6209507528005,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,87,-537.3685471774272,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,88,-356.98499584023295,True,1500
UnderwaterDrone-v0,High,td3-lagrangian,89,-641.3308077736388,True,1500
