environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,8,2,1000,81074077,81.074077
CartpoleSwingupEnvLong-v0,PPO,high,base,9,2,1000,74060109,74.060109
CartpoleSwingupEnvLong-v0,PPO,high,critic,10,2,1000,65267258,65.267258
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,11,2,1000,23836,0.023836
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,12,3,1000,80552572,80.552572
CartpoleSwingupEnvLong-v0,PPO,high,base,13,3,1000,76918731,76.918731
CartpoleSwingupEnvLong-v0,PPO,high,critic,14,3,1000,62821131,62.821131
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,15,3,1000,23575,0.023575
CartpoleSwingupEnvLong-v0,PPO,high,base,16,4,1000,76283359,76.28335899999999
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,17,4,1000,83670870,83.67087
CartpoleSwingupEnvLong-v0,PPO,high,critic,18,4,1000,65487728,65.487728
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,19,4,1000,23595,0.023594999999999998
CartpoleSwingupEnvLong-v0,PPO,high,base,20,5,1000,74111827,74.111827
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,21,5,1000,83663155,83.663155
CartpoleSwingupEnvLong-v0,PPO,high,critic,22,5,1000,65382758,65.382758
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,23,5,1000,23625,0.023625
CartpoleSwingupEnvLong-v0,PPO,high,base,24,6,1000,73999624,73.999624
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,25,6,1000,83471389,83.471389
CartpoleSwingupEnvLong-v0,PPO,high,critic,26,6,1000,62937754,62.937754
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,27,6,1000,23555,0.023555
CartpoleSwingupEnvLong-v0,PPO,high,base,28,7,1000,71688856,71.688856
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,29,7,1000,81052055,81.052055
CartpoleSwingupEnvLong-v0,PPO,high,critic,30,7,1000,67410035,67.41003500000001
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,31,7,1000,23696,0.023696000000000002
CartpoleSwingupEnvLong-v0,PPO,high,critic,32,8,1000,67904638,67.904638
CartpoleSwingupEnvLong-v0,PPO,high,base,33,8,1000,73839037,73.83903699999999
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,34,8,1000,76258231,76.258231
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,35,8,1000,23404,0.023404
CartpoleSwingupEnvLong-v0,PPO,high,critic,36,9,1000,62825510,62.82551
CartpoleSwingupEnvLong-v0,PPO,high,base,37,9,1000,72375025,72.375025
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,38,9,1000,23585,0.023585000000000002
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,39,9,1000,79007275,79.00727499999999
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,40,10,1000,23625,0.023625
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,41,10,1000,76047850,76.04785000000001
CartpoleSwingupEnvLong-v0,PPO,high,critic,42,10,1000,65475424,65.475424
CartpoleSwingupEnvLong-v0,PPO,high,base,43,10,1000,76306142,76.30614200000001
CartpoleSwingupEnvLong-v0,PPO,high,critic,44,11,1000,65425830,65.42583
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,45,11,1000,23625,0.023625
CartpoleSwingupEnvLong-v0,PPO,high,base,46,11,1000,73877059,73.87705899999999
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,47,11,1000,87365647,87.365647
CartpoleSwingupEnvLong-v0,PPO,high,critic,48,12,1000,64882703,64.882703
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,49,12,1000,82840636,82.840636
CartpoleSwingupEnvLong-v0,PPO,high,base,50,12,1000,74409716,74.409716
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,51,12,1000,23926,0.023926
CartpoleSwingupEnvLong-v0,PPO,high,native_logic,52,13,1000,23615,0.023614999999999997
CartpoleSwingupEnvLong-v0,PPO,high,wrapped,53,13,1000,86295806,86.295806
CartpoleSwingupEnvLong-v0,PPO,high,critic,54,13,1000,65651671,65.65167100000001
