environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
UnderwaterDrone-v0,TD3,guarded,base,91,22,1000,80079780,80.07978
UnderwaterDrone-v0,TD3,guarded,wrapped,92,23,1000,259495320,259.49532
UnderwaterDrone-v0,TD3,guarded,critic,93,23,1000,164139402,164.139402
UnderwaterDrone-v0,TD3,guarded,native_logic,94,23,1000,13385,0.013385
UnderwaterDrone-v0,TD3,guarded,base,95,23,1000,78140031,78.14003100000001
UnderwaterDrone-v0,TD3,guarded,critic,96,24,1000,162771664,162.771664
UnderwaterDrone-v0,TD3,guarded,native_logic,97,24,1000,18977,0.018977
UnderwaterDrone-v0,TD3,guarded,base,98,24,1000,87588151,87.588151
UnderwaterDrone-v0,TD3,guarded,wrapped,99,24,1000,248389377,248.389377
UnderwaterDrone-v0,TD3,guarded,wrapped,100,25,1000,256757237,256.757237
UnderwaterDrone-v0,TD3,guarded,base,101,25,1000,84015357,84.01535700000001
UnderwaterDrone-v0,TD3,guarded,critic,102,25,1000,171554666,171.554666
UnderwaterDrone-v0,TD3,guarded,native_logic,103,25,1000,13756,0.013756
UnderwaterDrone-v0,TD3,guarded,native_logic,104,26,1000,13916,0.013916
UnderwaterDrone-v0,TD3,guarded,wrapped,105,26,1000,257745773,257.745773
UnderwaterDrone-v0,TD3,guarded,critic,106,26,1000,169122857,169.12285699999998
UnderwaterDrone-v0,TD3,guarded,base,107,26,1000,80097344,80.09734399999999
UnderwaterDrone-v0,TD3,guarded,native_logic,108,27,1000,17403,0.017403
UnderwaterDrone-v0,TD3,guarded,critic,109,27,1000,168496293,168.496293
UnderwaterDrone-v0,TD3,guarded,wrapped,110,27,1000,248773138,248.77313800000002
UnderwaterDrone-v0,TD3,guarded,base,111,27,1000,82313791,82.313791
UnderwaterDrone-v0,TD3,guarded,native_logic,112,28,1000,13596,0.013596
UnderwaterDrone-v0,TD3,guarded,critic,113,28,1000,159887903,159.887903
UnderwaterDrone-v0,TD3,guarded,base,114,28,1000,83083870,83.08386999999999
UnderwaterDrone-v0,TD3,guarded,wrapped,115,28,1000,250424428,250.424428
UnderwaterDrone-v0,TD3,guarded,native_logic,116,29,1000,13566,0.013566
UnderwaterDrone-v0,TD3,guarded,wrapped,117,29,1000,259045902,259.045902
UnderwaterDrone-v0,TD3,guarded,critic,118,29,1000,169625757,169.62575700000002
UnderwaterDrone-v0,TD3,guarded,base,119,29,1000,81941381,81.94138099999999
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,0,0,1000,72317505,72.31750500000001
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,1,0,1000,49484,0.049484
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,2,0,1000,179055993,179.055993
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,3,0,1000,250010989,250.010989
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,4,1,1000,247391773,247.391773
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,5,1,1000,71159897,71.159897
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,6,1,1000,49795,0.049795
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,7,1,1000,172585201,172.585201
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,8,2,1000,70122809,70.12280899999999
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,9,2,1000,260569869,260.569869
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,10,2,1000,183980125,183.980125
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,11,2,1000,57109,0.057109
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,12,3,1000,73981058,73.981058
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,13,3,1000,176281602,176.28160200000002
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,14,3,1000,49374,0.049374
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,15,3,1000,262893992,262.893992
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,16,4,1000,260950715,260.950715
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,17,4,1000,51078,0.051078000000000005
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,18,4,1000,168508595,168.508595
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,19,4,1000,72366389,72.366389
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,20,5,1000,171724629,171.724629
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,21,5,1000,73130646,73.130646
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,22,5,1000,51388,0.051387999999999996
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,23,5,1000,247840339,247.840339
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,24,6,1000,257710525,257.710525
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,25,6,1000,50266,0.050266
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,26,6,1000,75671483,75.671483
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,27,6,1000,177645844,177.645844
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,28,7,1000,49424,0.049424
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,29,7,1000,75145580,75.14558
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,30,7,1000,257151489,257.151489
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,31,7,1000,178538065,178.538065
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,32,8,1000,71847428,71.847428
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,33,8,1000,171303306,171.30330600000002
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,34,8,1000,244369078,244.369078
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,35,8,1000,49615,0.049615
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,36,9,1000,74143047,74.14304700000001
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,37,9,1000,51248,0.051247999999999995
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,38,9,1000,175320878,175.320878
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,39,9,1000,245955444,245.955444
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,40,10,1000,248342918,248.342918
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,41,10,1000,49635,0.049635
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,42,10,1000,171549305,171.549305
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,43,10,1000,73546389,73.54638899999999
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,44,11,1000,51548,0.051548000000000004
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,45,11,1000,258466627,258.466627
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,46,11,1000,181160998,181.160998
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,47,11,1000,73321450,73.32145
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,48,12,1000,75166259,75.16625900000001
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,49,12,1000,178367400,178.3674
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,50,12,1000,51458,0.051458
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,51,12,1000,249384063,249.384063
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,52,13,1000,247446287,247.446287
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,53,13,1000,49013,0.049013
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,54,13,1000,72694905,72.694905
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,55,13,1000,170322475,170.322475
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,56,14,1000,170207496,170.20749600000002
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,57,14,1000,257727768,257.727768
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,58,14,1000,73430428,73.430428
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,59,14,1000,49705,0.049705
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,60,15,1000,263633553,263.633553
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,61,15,1000,73239454,73.239454
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,62,15,1000,49424,0.049424
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,63,15,1000,176334091,176.33409099999997
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,64,16,1000,49244,0.049244
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,65,16,1000,173304733,173.304733
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,66,16,1000,242923410,242.92341
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,67,16,1000,72139255,72.139255
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,68,17,1000,247136938,247.136938
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,69,17,1000,49905,0.049905
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,70,17,1000,69000428,69.000428
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,71,17,1000,163274873,163.27487299999999
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,72,18,1000,69653473,69.65347299999999
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,73,18,1000,50827,0.050827
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,74,18,1000,164948976,164.948976
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,75,18,1000,257967024,257.967024
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,76,19,1000,76049613,76.049613
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,77,19,1000,50326,0.050326
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,78,19,1000,170328456,170.32845600000002
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,79,19,1000,254892780,254.89278
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,80,20,1000,49244,0.049244
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,81,20,1000,73531721,73.531721
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,82,20,1000,176007578,176.007578
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,83,20,1000,247505681,247.505681
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,84,21,1000,71885642,71.885642
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,85,21,1000,245402198,245.402198
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,86,21,1000,165775202,165.77520199999998
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,87,21,1000,49244,0.049244
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,88,22,1000,48753,0.048753
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,89,22,1000,247720220,247.72022
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,90,22,1000,174071636,174.071636
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,91,22,1000,73600181,73.60018099999999
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,92,23,1000,182358221,182.358221
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,93,23,1000,257053983,257.053983
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,94,23,1000,79959772,79.959772
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,95,23,1000,51649,0.051649
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,96,24,1000,48874,0.048874
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,97,24,1000,73702737,73.702737
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,98,24,1000,244766015,244.766015
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,99,24,1000,172327379,172.32737899999998
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,100,25,1000,171249914,171.249914
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,101,25,1000,51879,0.051878999999999995
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,102,25,1000,71271250,71.27125
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,103,25,1000,243486896,243.486896
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,104,26,1000,252861086,252.861086
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,105,26,1000,171935852,171.935852
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,106,26,1000,71670201,71.670201
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,107,26,1000,50166,0.050165999999999995
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,108,27,1000,184865334,184.865334
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,109,27,1000,70177703,70.177703
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,110,27,1000,51087,0.051087
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,111,27,1000,256434952,256.434952
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,112,28,1000,48933,0.048933
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,113,28,1000,172084165,172.084165
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,114,28,1000,72592309,72.592309
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,115,28,1000,247634537,247.63453700000002
RobotNavigationConstSpeedCatch-v0,TD3,guarded,base,116,29,1000,71803635,71.803635
RobotNavigationConstSpeedCatch-v0,TD3,guarded,native_logic,117,29,1000,50566,0.050566
RobotNavigationConstSpeedCatch-v0,TD3,guarded,wrapped,118,29,1000,239014245,239.014245
RobotNavigationConstSpeedCatch-v0,TD3,guarded,critic,119,29,1000,162220692,162.220692
